tag,label,source_rule,required_when,validation_checks,rule_id,implementation,automated_test,technical_status,clinical_review_status
TM05,藥物,"填入代碼A1~A2、B1~B12、C1，可複選並以逗點相隔。 ※「TM02」包含[4：免疫治療]、[5：標靶治療]、[7：其他治療]才需填寫 e.g.A1,B3,B7,C1 (以半形英文逗號「,」連接數字) [4：免疫治療] A1：Pembrolizumab A2：其他 [5：標靶治療] B1：Abemaciclib B2：Olaparib B3：Palbociclib B4：Pertuzumab B5：Pertuzumab+Trastuzumab B6：Ribocilcib B7：Sacituzumab govitecan B8：Talazoparib B9：Trastuzumab B10：Trastuzumab deruxtecan B11：Trastuzumab emtansine B12：其他 [7：其他治療] C1：其他",,Big5 encodability | max length 50 | code-list format | allowed value set | cross-field business rules,QBC-TM05-TREATMENT,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
TM05,藥物,"填入代碼A1~A2、B1~B12、C1，可複選並以逗點相隔。 ※「TM02」包含[4：免疫治療]、[5：標靶治療]、[7：其他治療]才需填寫 e.g.A1,B3,B7,C1 (以半形英文逗號「,」連接數字) [4：免疫治療] A1：Pembrolizumab A2：其他 [5：標靶治療] B1：Abemaciclib B2：Olaparib B3：Palbociclib B4：Pertuzumab B5：Pertuzumab+Trastuzumab B6：Ribocilcib B7：Sacituzumab govitecan B8：Talazoparib B9：Trastuzumab B10：Trastuzumab deruxtecan B11：Trastuzumab emtansine B12：其他 [7：其他治療] C1：其他",,Big5 encodability | max length 50 | code-list format | allowed value set | cross-field business rules,QBC-TM05-TREATMENT-TYPE,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
TM06,藥物 (其他),「TM05」包含 [A2：其他]、[B12：其他]、[C1：其他]任一選項時，需填寫此欄位。,,Big5 encodability | max length 250 | cross-field business rules,QBC-ENCODING-BIG5,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
TM06,藥物 (其他),「TM05」包含 [A2：其他]、[B12：其他]、[C1：其他]任一選項時，需填寫此欄位。,,Big5 encodability | max length 250 | cross-field business rules,QBC-FORMAT-LENGTH,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
TM06,藥物 (其他),「TM05」包含 [A2：其他]、[B12：其他]、[C1：其他]任一選項時，需填寫此欄位。,,Big5 encodability | max length 250 | cross-field business rules,QBC-TM06-OTHER,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
TM07,部位,"※「TM02」為[3：放射治療] 才需填寫 填入代碼A1~A5，可複選並以逗點相隔。 e.g.A1,A3,A5(以半形英文逗號「,」連接數字) [3：放射治療] A1：全乳房 A2：腋下淋巴結 A3：鎖骨上淋巴結 A4：胸壁 A5：其他",,Big5 encodability | max length 20 | code-list format | allowed value set | cross-field business rules,QBC-ENCODING-BIG5,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
TM07,部位,"※「TM02」為[3：放射治療] 才需填寫 填入代碼A1~A5，可複選並以逗點相隔。 e.g.A1,A3,A5(以半形英文逗號「,」連接數字) [3：放射治療] A1：全乳房 A2：腋下淋巴結 A3：鎖骨上淋巴結 A4：胸壁 A5：其他",,Big5 encodability | max length 20 | code-list format | allowed value set | cross-field business rules,QBC-FORMAT-LENGTH,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
TM07,部位,"※「TM02」為[3：放射治療] 才需填寫 填入代碼A1~A5，可複選並以逗點相隔。 e.g.A1,A3,A5(以半形英文逗號「,」連接數字) [3：放射治療] A1：全乳房 A2：腋下淋巴結 A3：鎖骨上淋巴結 A4：胸壁 A5：其他",,Big5 encodability | max length 20 | code-list format | allowed value set | cross-field business rules,QBC-FORMAT-CODE-LIST,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
TM07,部位,"※「TM02」為[3：放射治療] 才需填寫 填入代碼A1~A5，可複選並以逗點相隔。 e.g.A1,A3,A5(以半形英文逗號「,」連接數字) [3：放射治療] A1：全乳房 A2：腋下淋巴結 A3：鎖骨上淋巴結 A4：胸壁 A5：其他",,Big5 encodability | max length 20 | code-list format | allowed value set | cross-field business rules,QBC-VALUESET,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
TM07,部位,"※「TM02」為[3：放射治療] 才需填寫 填入代碼A1~A5，可複選並以逗點相隔。 e.g.A1,A3,A5(以半形英文逗號「,」連接數字) [3：放射治療] A1：全乳房 A2：腋下淋巴結 A3：鎖骨上淋巴結 A4：胸壁 A5：其他",,Big5 encodability | max length 20 | code-list format | allowed value set | cross-field business rules,QBC-TM07-RADIOTHERAPY,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
TM08,部位 (其他),「TM07」為 [A5：其他]時，需填寫此欄位。,,Big5 encodability | max length 250 | cross-field business rules,QBC-ENCODING-BIG5,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
TM08,部位 (其他),「TM07」為 [A5：其他]時，需填寫此欄位。,,Big5 encodability | max length 250 | cross-field business rules,QBC-FORMAT-LENGTH,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
TM08,部位 (其他),「TM07」為 [A5：其他]時，需填寫此欄位。,,Big5 encodability | max length 250 | cross-field business rules,QBC-TM08-OTHER,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
TM09,治療項目開始日期,固定8碼，西元年（YYYYMMDD），例如1980年12月6日，則填寫：19801206,,Big5 encodability | max length 8 | date format,QBC-ENCODING-BIG5,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
TM09,治療項目開始日期,固定8碼，西元年（YYYYMMDD），例如1980年12月6日，則填寫：19801206,,Big5 encodability | max length 8 | date format,QBC-FORMAT-LENGTH,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
TM09,治療項目開始日期,固定8碼，西元年（YYYYMMDD），例如1980年12月6日，則填寫：19801206,,Big5 encodability | max length 8 | date format,QBC-FORMAT-DATE,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
TM10,治療項目結束日期,※ 不可早於「TM08」的日期 固定8碼，西元年（YYYYMMDD），例如1980年12月6日，則填寫：19801206,,Big5 encodability | max length 8 | date format | cross-field business rules,QBC-ENCODING-BIG5,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
TM10,治療項目結束日期,※ 不可早於「TM08」的日期 固定8碼，西元年（YYYYMMDD），例如1980年12月6日，則填寫：19801206,,Big5 encodability | max length 8 | date format | cross-field business rules,QBC-FORMAT-LENGTH,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
TM10,治療項目結束日期,※ 不可早於「TM08」的日期 固定8碼，西元年（YYYYMMDD），例如1980年12月6日，則填寫：19801206,,Big5 encodability | max length 8 | date format | cross-field business rules,QBC-FORMAT-DATE,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
TM10,治療項目結束日期,※ 不可早於「TM08」的日期 固定8碼，西元年（YYYYMMDD），例如1980年12月6日，則填寫：19801206,,Big5 encodability | max length 8 | date format | cross-field business rules,QBC-TM10-DATE-ORDER,qbc_workbench.validation,tests/test_conformance.py,implemented,decided-by-project
T01,追蹤年度,※ 一年追蹤(填寫)一次 固定8碼，西元年（YYYYMMDD），例如1980年12月6日，則填寫：19801206,,Big5 encodability | max length 8 | date format,QBC-ENCODING-BIG5,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
T01,追蹤年度,※ 一年追蹤(填寫)一次 固定8碼，西元年（YYYYMMDD），例如1980年12月6日，則填寫：19801206,,Big5 encodability | max length 8 | date format,QBC-FORMAT-LENGTH,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
T01,追蹤年度,※ 一年追蹤(填寫)一次 固定8碼，西元年（YYYYMMDD），例如1980年12月6日，則填寫：19801206,,Big5 encodability | max length 8 | date format,QBC-FORMAT-DATE,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
T02,治療狀況,1.已完成治療(必填追蹤狀況) 2.繼續在本院治療(必填追蹤狀況) 3.轉他院治療(必填轉出日期) 4.病人中斷治療(必填追蹤狀況) 5.於治療中死亡(必填死亡日期) 6.於治療中復發(必填結案日期，且應新增一筆首次復發個案) X.不詳,,Big5 encodability | max length 1 | allowed value set | cross-field business rules,QBC-ENCODING-BIG5,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
T02,治療狀況,1.已完成治療(必填追蹤狀況) 2.繼續在本院治療(必填追蹤狀況) 3.轉他院治療(必填轉出日期) 4.病人中斷治療(必填追蹤狀況) 5.於治療中死亡(必填死亡日期) 6.於治療中復發(必填結案日期，且應新增一筆首次復發個案) X.不詳,,Big5 encodability | max length 1 | allowed value set | cross-field business rules,QBC-FORMAT-LENGTH,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
T02,治療狀況,1.已完成治療(必填追蹤狀況) 2.繼續在本院治療(必填追蹤狀況) 3.轉他院治療(必填轉出日期) 4.病人中斷治療(必填追蹤狀況) 5.於治療中死亡(必填死亡日期) 6.於治療中復發(必填結案日期，且應新增一筆首次復發個案) X.不詳,,Big5 encodability | max length 1 | allowed value set | cross-field business rules,QBC-FORMAT-CODE,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
T02,治療狀況,1.已完成治療(必填追蹤狀況) 2.繼續在本院治療(必填追蹤狀況) 3.轉他院治療(必填轉出日期) 4.病人中斷治療(必填追蹤狀況) 5.於治療中死亡(必填死亡日期) 6.於治療中復發(必填結案日期，且應新增一筆首次復發個案) X.不詳,,Big5 encodability | max length 1 | allowed value set | cross-field business rules,QBC-VALUESET,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
T02,治療狀況,1.已完成治療(必填追蹤狀況) 2.繼續在本院治療(必填追蹤狀況) 3.轉他院治療(必填轉出日期) 4.病人中斷治療(必填追蹤狀況) 5.於治療中死亡(必填死亡日期) 6.於治療中復發(必填結案日期，且應新增一筆首次復發個案) X.不詳,,Big5 encodability | max length 1 | allowed value set | cross-field business rules,QBC-T02-DEPENDENCIES,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
T02,治療狀況,1.已完成治療(必填追蹤狀況) 2.繼續在本院治療(必填追蹤狀況) 3.轉他院治療(必填轉出日期) 4.病人中斷治療(必填追蹤狀況) 5.於治療中死亡(必填死亡日期) 6.於治療中復發(必填結案日期，且應新增一筆首次復發個案) X.不詳,,Big5 encodability | max length 1 | allowed value set | cross-field business rules,QBC-TRACE-RECURRENCE-CASE,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
T03,追蹤狀況,1.在本院追蹤且定期檢查，無復發/轉移 2.轉他院追蹤(必填轉出日期) 3.個案中斷追蹤(必填結案日期) 4.於追蹤中死亡(必填死亡日期) 5.於追蹤中復發(必填結案日期，且應新增一筆首次復發個案) X.不詳,,Big5 encodability | max length 1 | allowed value set | cross-field business rules,QBC-ENCODING-BIG5,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
T03,追蹤狀況,1.在本院追蹤且定期檢查，無復發/轉移 2.轉他院追蹤(必填轉出日期) 3.個案中斷追蹤(必填結案日期) 4.於追蹤中死亡(必填死亡日期) 5.於追蹤中復發(必填結案日期，且應新增一筆首次復發個案) X.不詳,,Big5 encodability | max length 1 | allowed value set | cross-field business rules,QBC-FORMAT-LENGTH,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
T03,追蹤狀況,1.在本院追蹤且定期檢查，無復發/轉移 2.轉他院追蹤(必填轉出日期) 3.個案中斷追蹤(必填結案日期) 4.於追蹤中死亡(必填死亡日期) 5.於追蹤中復發(必填結案日期，且應新增一筆首次復發個案) X.不詳,,Big5 encodability | max length 1 | allowed value set | cross-field business rules,QBC-FORMAT-CODE,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
T03,追蹤狀況,1.在本院追蹤且定期檢查，無復發/轉移 2.轉他院追蹤(必填轉出日期) 3.個案中斷追蹤(必填結案日期) 4.於追蹤中死亡(必填死亡日期) 5.於追蹤中復發(必填結案日期，且應新增一筆首次復發個案) X.不詳,,Big5 encodability | max length 1 | allowed value set | cross-field business rules,QBC-VALUESET,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
T03,追蹤狀況,1.在本院追蹤且定期檢查，無復發/轉移 2.轉他院追蹤(必填轉出日期) 3.個案中斷追蹤(必填結案日期) 4.於追蹤中死亡(必填死亡日期) 5.於追蹤中復發(必填結案日期，且應新增一筆首次復發個案) X.不詳,,Big5 encodability | max length 1 | allowed value set | cross-field business rules,QBC-T03-DEPENDENCIES,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
T03,追蹤狀況,1.在本院追蹤且定期檢查，無復發/轉移 2.轉他院追蹤(必填轉出日期) 3.個案中斷追蹤(必填結案日期) 4.於追蹤中死亡(必填死亡日期) 5.於追蹤中復發(必填結案日期，且應新增一筆首次復發個案) X.不詳,,Big5 encodability | max length 1 | allowed value set | cross-field business rules,QBC-TRACE-RECURRENCE-CASE,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
T04,轉出日期,※「T02」為 [3.轉他院治療(必填轉出日期)]或 「T03」為[2.轉他院追蹤(必填轉出日期)]時必填。 固定8碼，西元年（YYYYMMDD），例如1980年12月6日，則填寫：19801206,,Big5 encodability | max length 8 | date format | cross-field business rules,QBC-ENCODING-BIG5,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
T04,轉出日期,※「T02」為 [3.轉他院治療(必填轉出日期)]或 「T03」為[2.轉他院追蹤(必填轉出日期)]時必填。 固定8碼，西元年（YYYYMMDD），例如1980年12月6日，則填寫：19801206,,Big5 encodability | max length 8 | date format | cross-field business rules,QBC-FORMAT-LENGTH,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
T04,轉出日期,※「T02」為 [3.轉他院治療(必填轉出日期)]或 「T03」為[2.轉他院追蹤(必填轉出日期)]時必填。 固定8碼，西元年（YYYYMMDD），例如1980年12月6日，則填寫：19801206,,Big5 encodability | max length 8 | date format | cross-field business rules,QBC-FORMAT-DATE,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
